FIPS,2009,2010,2011,2012,2013,2014
13311,6.8,5.8,7.4,8,8.8,6.9
13313,8.1,8.9,10.1,11.5,12.9,11.7
13315,9.2,9.2,11.9,10.4,10.6,8.7
13317,11.8,13.1,13.3,13.3,13.4,10.5
13319,4.5,5.5,6.1,5.8,7.7,6.5
13321,11.3,14.3,13.6,12.6,12.9,11.3
15001,6.2,7.7,9.2,9.6,10.8,9.3
15003,4.7,5,5.5,5.8,6.1,5.9
15005,0,0,0,0,0,0
15007,5.3,5.7,6.7,7.3,7.2,6.1
15009,5,6.8,8.2,8.2,8.5,8.7
16001,6,6.6,7.8,8.5,8.4,7.3
16003,8.9,9.8,8.6,10,10,11.7
16005,6.3,6.4,7.1,7.7,8.2,7.4
16007,5.3,4.3,5.1,4.5,5.6,3.6
16009,5.9,6.9,7.6,9.8,10.5,10.6
16011,6,5.8,5.9,6.8,7.6,7.2
16013,4.4,5.7,6.4,7,6,4.7
16015,12.6,13.6,14.3,14.4,12.9,12.9
16017,4.8,5.7,6.3,8.3,8.7,8.1
16019,4.8,5.3,5.6,6.4,6.6,6.1
16021,5.4,5,6.9,5.6,5.5,5.2
16023,3.4,5.3,5.6,6.6,8.9,7.5
16025,3.4,9.7,12.5,10,12.9,12.6
16027,8.7,9.9,11.1,12,12.1,10.4
16029,2.3,3.3,4,4.3,4.5,2.9
16031,6.3,7.2,8.8,8.3,8.3,7.5
16033,2.5,1.9,0,0.5,0.3,5.6
16035,8.8,9.1,10.7,11.4,10,9.4
16037,5.6,6.9,6.2,5.8,6,5
16039,7.3,7.8,8.7,10.2,10.5,9.9
16041,5.3,6.5,7.5,6.6,7,6.3
16043,3.8,4.3,5.5,5.8,6.9,6.7
16045,7.5,8.3,11.8,14.9,15.1,13.8
16047,3.2,4.5,4.4,4.7,5.6,6.4
16049,6.9,9.2,8.8,8.1,8.2,8.7
16051,4.7,5.3,5.8,6.1,6.6,6.3
16053,2.9,3.9,5.7,5.9,7.2,8.4
16055,6.6,7.5,8.3,9.4,9.6,9.5
16057,7.6,7.5,7.5,6.5,8.5,8.2
16059,6,9.3,7.9,8.5,8.8,7.6
16061,6.1,7.4,9,7.1,7.6,6.2
16063,2.9,5.3,7.1,8,8.5,7.8
16065,7.7,7.7,8.4,8.4,10.8,10.3
16067,6.4,7.6,7.7,7.1,5.8,5.8
16069,7.3,6.5,6.3,6.7,6.3,6.3
16071,3.8,3.3,3,3.9,4,5.9
16073,10.8,11,10.2,12.3,12.9,13.3
16075,8.6,9.5,9.8,11.9,12,11.6
16077,10.6,7.5,7.8,8.2,8,8.2
16079,5.2,5.8,8.9,10.1,11.6,11.3
16081,4.8,4.3,8.6,9.5,11,10.6
16083,4.9,5.8,7.1,7,7.3,7.1
16085,6.8,7.6,6.8,7,7.4,4.9
16087,6.9,9.9,9.2,12.1,13.7,12.8
17001,5.3,5.9,6.3,6.6,7.6,7.2
17003,9.8,10.8,12.2,14.6,17.2,16.7
17005,11,10.4,9.4,9.7,7.6,7.9
17007,9.4,9.9,11.8,11.4,12.2,11.5
17009,4.2,6,7.2,6.8,6.8,5
17011,6.8,7.4,7.6,8.3,9.8,8.8
17013,7,9,6.8,9.1,8.2,7.2
17015,7.1,6.8,8.5,8.6,9.3,8.1
17017,7.5,7.9,6.3,8,11.5,10.5
17019,6.6,6.5,7.4,7.2,7.4,7
17021,6.1,6.9,6.9,6.5,7,6.4
17023,6,7,7.5,9.3,9.5,8.4
17025,8.2,8.7,9.5,11.1,9.9,7.4
17027,5.1,5.5,5.5,5.7,6.2,5.5
17029,10.4,10.4,11.8,10.9,12.6,11.2
17031,9.3,9.9,10.8,11.5,12.2,11.7
17033,11,13.7,14.6,11.6,10.9,9.1
17035,9.6,9.1,8.8,7.8,9.2,8.8
17037,9.1,9.1,10.2,10.6,10.6,10.3
17039,8.4,7.1,6.6,6.8,6.9,7.4
17041,5,5.4,6.8,6.1,6.4,6
17043,6.1,6.9,7.7,8.4,8.6,8
17045,8.2,8.6,9.2,10.3,11.7,11.3
17047,5.3,7.2,8.6,10.8,9.5,9.7
17049,4.1,4.6,5.3,5.6,5.8,6.1
17051,6.8,6.8,8.5,9.5,10.3,11.1
17053,6.1,8,9.1,9.1,9.1,10.1
17055,10.2,11.5,9.9,9.8,11,11.6
17057,7.9,8.3,8,8.2,9.1,9
17059,8.4,10.3,10.2,8.9,11.6,9.9
17061,4.7,5.7,6.5,7.7,8.3,9
17063,7.9,8.6,9.7,10.3,9.9,8.9
17065,7.2,7.9,7.8,5.3,7.8,7.2
17067,5.7,6.4,6.6,7.4,7.5,6.7
17069,8.1,5.8,8.7,10.3,13.8,15.2
17071,6,7.1,6.7,6.9,7.8,8.3
17073,5.1,5.3,5.9,5.9,5.7,5.8
17075,6.3,7.7,8.2,8.5,9,9.4
17077,11.3,9.7,9.3,9.4,9.7,10.3
17079,7.5,6.5,7.7,7.1,7.5,5.5
17081,7.5,8.8,9.9,10.3,10.8,10.3
17083,4,5.2,5.5,6.8,9,8.9
17085,4.4,5.3,5.3,5.8,6,5.4
17087,9.2,7.6,8.7,10.9,11.4,10.7
17089,6.7,7.7,8.7,9.2,9.5,8.9
17091,9.9,10,10.7,11.2,11.5,10.5
17093,5.7,6.6,7,7,8,7.5
17095,7.9,8.2,8.9,8.6,9,8.5
17097,6.8,7.7,8.6,9.1,9.6,9
17099,8.3,9.5,9.8,10.7,11.3,11.1
17101,7.5,8,5.9,5.6,5.5,5.4
17103,7.9,8.4,9,9.2,8.6,7.8
17105,5.9,6.8,7.5,7.7,7.7,7.4
17107,5.9,5.7,5.6,6,7.1,6.6
17109,8.1,9,9.2,9.6,9.9,10.4
17111,6.6,7.6,8.8,9.8,10.3,9.5
17113,6.2,6.1,6.6,6.6,6.6,6.1
17115,7,8.3,8.9,10.2,11.7,11.9
17117,7.3,7.6,7.4,7.6,8.9,9
17119,7.1,7.2,8,8.7,9.3,8.9
17121,8.5,10.2,10.5,10.9,10.9,10.5
17123,5.9,7.2,7.3,7,7.6,7.1
17125,9.4,8.2,8.1,10.9,11.9,9
17127,5.7,6.1,8.1,7.4,9.5,10.7
17129,4.2,3.5,4.2,4.9,5.6,5.8
17131,6.9,6.2,5.7,5.6,6.1,5.8
17133,4.9,4.5,5.4,6.2,6.3,5.4
17135,7.1,7.1,7.4,5.9,6.2,6.8
17137,6.8,7.5,8.5,7.7,8.1,8.8
17139,5,5.4,5.4,5.3,5.5,5.9
17141,7.6,9,10.4,9.8,10.6,9.6
17143,6.7,7.6,8.6,8.4,9.3,9.5
17145,8.6,9.3,8.8,8.8,9.2,9.8
17147,4,3.9,3.7,4.8,5.6,5.8
17149,6.2,6.6,7,6.6,6.6,6.2
17151,5.6,6.2,6.1,7.3,7.5,9.3
17153,14.2,13.6,12.8,12.9,13.1,13.1
17155,7,7.4,10.2,11.2,11.2,11.1
17157,6.7,6.4,7.2,7.2,7.2,6.5
17159,6.8,7.1,5.8,5.9,7,6.8
17161,7.6,7.8,7.7,7.7,8.2,8.2
17163,8.7,8.8,9.2,9.5,9.5,9
17165,7.9,8.7,9.1,11.1,12.8,13.4
17167,6.3,7.1,7.5,7.6,8.2,8.1
17169,6.3,6.3,5.1,4.3,6.5,5.2
17171,5,5.2,4.9,6,8.2,8.9
17173,5.2,5.6,6.3,6.9,7.4,6.9
17175,6.8,6.7,7.7,8.4,8.3,7.9
17177,8.2,9.3,10.4,11.5,12.3,11.4
17179,5.6,6.2,6.2,6.3,7.3,6.7
17181,7,8.5,10.2,10.1,9.5,9.7
17183,9.8,10.3,11,11.4,11.9,11.9
17185,6.5,5.8,6.5,8.1,8.4,9
17187,6.3,7.1,7.8,9.8,10.9,10.3
17189,5.6,5.1,4.4,5,5.8,5.9
17191,8.2,7.2,6.6,5.4,5,5.6
17193,7.4,7.8,7.4,8.6,7.9,7.7
17195,6.2,7,8,8.4,8.8,9
17197,7.1,7.8,8.6,9.1,9.7,8.9
17199,10,9.8,8.6,9.1,9.4,7.6
17201,9,10.1,11,12,12.8,12.4
17203,4.5,4.6,5.5,5.6,6.4,6.5
18001,8.1,8.8,8.6,7.8,8.7,7.2
18003,7.7,8.4,8.9,9.3,9.7,9
18005,7,6.9,6.9,6.9,6.7,5.6
18007,6.5,6.4,7.9,8.1,6,5.8
18009,11.8,12.7,12.9,13.3,12.7,11
18011,3.7,3.8,4.6,4.3,4.8,4.8
18013,6.8,8.9,8.8,9.1,8.3,8.1
18015,5.3,6.8,8.1,9.2,10.1,8.8
18017,7.1,7.8,9.3,10.1,10.4,9.7
18019,6.6,7.6,8.2,8.7,8.8,8.1
18021,6.8,7.2,8.4,9.3,8.7,9.1
18023,7.5,8.3,9.2,9.4,9.3,8.3
18025,12.1,10.7,9.4,10.8,10.6,7.8
18027,5.2,5.3,5,4.5,5.1,5.3
18029,6.8,6.8,7.9,8.2,9.1,8.1
18031,6,7.7,9,9.5,10.3,8.9
18033,9.1,9.6,10.3,11.2,10.8,8.6
18035,10.6,11.7,12.9,13.2,12.6,11.4
18037,4.1,4.2,4.4,4.9,5.4,4.2
18039,8.8,9.9,10.9,11,11,8.7
18041,10.3,12,14.2,15.4,15.2,13.4
18043,7,7.7,7.7,8.5,8.8,8.1
18045,8.2,9.4,9.3,10,10.2,9.6
18047,6.2,7.1,6.4,7,7.4,7.2
18049,7.3,7.5,8.2,8.3,8.3,7.1
18051,5,6.6,6.9,6.6,5.9,5.7
18053,10.2,11.3,11.2,10.9,10.1,9.3
18055,9.2,9.8,9.5,9.6,8.3,8.8
18057,4.2,4.2,4.6,5,5.4,5
18059,5.3,6,6.3,6.6,7.5,6.6
18061,6.8,7.5,8.7,9.2,9.6,8.6
18063,4.1,4.8,5.1,5.5,6.1,6.1
18065,8.4,9.9,11.4,12.4,12.7,11.4
18067,9.3,10.2,11.2,11.8,11.2,10.3
18069,8.1,9.3,11.1,11.4,10.9,8.7
18071,8.2,9.4,10.2,10.2,9.8,8.6
18073,7.6,7.7,7.9,9.1,9.2,7.2
18075,7.5,8.5,9.8,10.5,10.6,9.3
18077,7,7.2,8.1,9.4,9.5,10.1
18079,10.8,11.7,14.3,13,14.8,11.8
18081,5.5,5.9,6,6.9,7,7.1
18083,5.3,6.6,6.9,7.1,6.8,6.6
18085,8.2,8.6,9.3,10.1,9.1,7.7
18087,7.1,8.2,8.9,9.6,9.2,7.1
18089,9.2,9.9,10.3,11.2,11.6,11.2
18091,7.9,9.6,10.3,10.9,10.9,11
18093,9,9.9,9.2,9.8,9.3,8.3
18095,9.5,9.8,10.9,11.4,11.7,10.3
18097,9.3,10,10.7,11.2,11.8,11.2
18099,6.6,7.9,8.8,9.3,10.5,9.8
18101,6.8,6.1,7.3,7.9,6.8,7.1
18103,10.5,11.5,11.7,13.5,12.8,12
18105,6.3,6.7,7.1,7.6,7.5,7.5
18107,6.9,7,8,9.4,9.7,8.9
18109,7.4,8.7,9.1,9.2,8.5,8
18111,7.4,7.8,9.1,9.6,9.8,9.8
18113,8.3,9.5,11.6,11.5,11.2,10
18115,5.9,7.3,8.7,10.2,9.2,9.2
18117,11.6,11.7,11.7,9.8,10.3,8.9
18119,5.9,7.7,8.6,8,8.8,8.6
18121,6.9,7.5,8.7,8.5,8,7.5
18123,5.4,5.9,7.1,7.4,7.6,6.7
18125,5.5,7.4,7.6,6.7,5.8,6
18127,6.6,7.5,7.8,7.9,8.7,8
18129,4.5,6,7.1,7,6.5,5.8
18131,7.8,7.6,8.5,9.6,9.5,8.8
18133,6,6.8,8.1,8.5,8.9,8.2
18135,9.1,9.3,8.8,9.5,9.4,8.2
18137,6.9,7.8,8.3,8.6,8.8,7.5
18139,7,9.4,9.4,9.4,9.2,8.8
18141,8.1,9.5,10.1,11.1,11,10.2
18143,7.7,9.6,13.4,13.5,14.9,12.7
18145,6.9,7.7,8,9.9,10,9.1
18147,5,6.3,6.6,7.1,7.6,7.5
18149,10.4,11.2,13.6,13.3,14.4,13.8
18151,6.9,8.3,9.9,10.6,11,8.7
18153,6.2,6.7,8.3,8.5,8.3,8
18155,7,7.9,10,10.9,11.3,11.5
18157,7.9,8,7.8,8,8.4,7.5
18159,5.9,6.4,7.1,8.4,7.5,6.5
18161,5.3,6.4,7.5,9.1,10.5,8.4
18163,6.1,6.3,6.8,6.4,7.1,6.9
18165,6.3,6.7,8,9,9.8,7.3
18167,7.9,8.3,8.3,8.3,8.6,8.1
18169,9.1,8.5,10.2,10.2,10.1,7.4
18171,7.6,8.3,7.6,6.6,6.5,5.7
18173,5,5.7,6.1,6.8,7,6.2
18175,9.1,8.9,9.8,10.5,11.3,10.8
18177,9.8,11.1,11.6,11.7,11.3,10.6
18179,8.4,8.8,9.3,8.3,7.6,5.1
18181,6.7,7.7,8.4,8.6,9.1,6.7
18183,8.1,8.9,10.1,9.6,8.4,6.4
19001,4.6,4.5,4.4,4,3.9,3.4
19003,2.5,2.9,3.6,4.3,4.7,3.9
19005,4.6,5.6,6.9,7.9,6.3,6.6
19007,9.3,10.7,10.3,9.7,8.6,7.8
19009,4.2,3.6,3,2.6,2.6,2.6
19011,4.8,4.7,4.7,4.9,5.2,4.2
19013,6.3,6.9,7.1,7.3,8.2,7.8
19015,4.4,4.5,4.2,4.6,5.5,5.3
19017,3.1,5,5.1,4.9,4.3,5.3
19019,4.9,4.7,5.2,5.3,5,4.5
19021,3.3,4.2,3.6,3.2,3.8,4.4
19023,3.9,4.3,4.7,4.6,4.3,4.4
19025,3.6,3.5,3.9,3.8,4.1,4.4
19027,3.1,2.7,2.8,2.7,3,2.5
19029,5.1,4.6,5.2,4.4,3.2,3.4
19031,3.5,3.7,3.5,4.1,3.7,3.5
19033,4.5,5.7,6.1,5.8,6,5.2
19035,3.6,4,3.3,2.8,4.4,3.5
19037,5.3,5.9,5.5,5.4,5.6,5.4
19039,5.4,4.9,5.2,4.4,5.4,5.5
19041,3.6,4.9,5.3,6.5,5.7,4.6
19043,4.8,5.3,5.2,5.1,5.7,5.2
19045,5.9,6.7,7,6.9,6.6,5.4
19047,5.4,4.6,4.4,4.6,5.3,5.3
19049,3.9,3.5,4.2,3.5,3.4,3
19051,6.2,6.9,6.8,6.9,6.7,5.6
19053,4.4,4.7,6.7,7.5,8.6,7.4
19055,3.7,4.5,3.9,4.2,4.4,4.1
19057,6.5,7.9,8.1,7.6,8.5,7.4
19059,5.4,6.4,4.8,4.4,4.3,5.1
19061,4.2,4.8,5,4.9,4.8,4.7
19063,2.9,4.2,4.3,5.5,5.6,4.7
19065,4.9,5,5.4,6,5.5,5.1
19067,5.4,6.1,5.9,6.4,5.4,5.1
19069,4.8,4,3.5,4.3,4.6,3.5
19071,4.6,5,4.5,4.5,4.9,4.4
19073,4,4.4,5.9,5.5,5.8,6.9
19075,2.1,2.8,3.3,3.9,5.3,5
19077,3.8,3.6,5.6,5,5.3,4.5
19079,3.8,4.2,4.9,6.3,6.6,5.1
19081,5.7,5.9,5.5,5.1,3.9,2.7
19083,5.3,5.2,5.4,6,6.1,6.3
19085,4.9,4.8,4.8,5.2,4.7,4.1
19087,5.3,5.7,6.6,5.9,7.1,6.4
19089,5.3,4,3.7,4.5,4.9,3.6
19091,2.9,3.8,3.4,3.6,3.8,4.9
19093,4.3,3.5,3.9,4.3,3,3.2
19095,3.4,3.4,3.3,3.7,4.1,2.7
19097,3.9,3.7,4.7,4.2,4.2,4.1
19099,5.2,5.5,5.9,6.3,5.6,5.7
19101,7.5,5.4,5.6,5.5,6.9,4.6
19103,4.3,4.2,4.5,4.3,4.3,3.6
19105,4.9,4.2,4.7,5.4,5.8,6
19107,5.3,4.4,5.1,6.3,6.8,4.8
19109,2.8,3,2.7,2.9,2.6,2.2
19111,7.4,7.1,8.4,8.1,8.6,8.7
19113,4.8,5,5,5.1,5.5,5.1
19115,6.4,8.3,7.6,7.9,7.7,6.6
19117,9.7,10.9,10.5,10.7,9.8,8.7
19119,2.1,2.7,3.4,3.6,3.1,2.9
19121,3.4,4.2,5.4,5.6,6.6,7.6
19123,5.5,6.3,7.5,8,7.7,8.2
19125,4.4,5.1,5.1,5,4.4,4.3
19127,6.1,7,7.1,7.1,6.9,6.6
19129,3.6,4.2,4.7,4.5,4.4,3.8
19131,3.6,4.5,4.2,3.6,3.5,4.4
19133,5.9,5.9,5.5,6.4,6.4,5.1
19135,7.3,6.7,7.9,6.3,6,6.4
19137,5.3,7.5,7.5,9.2,9.3,9.9
19139,7.6,8.1,8,7.2,7.7,6.2
19141,3.6,3.3,2.9,3.1,3,2.9
19143,3.5,2.9,3.1,3.3,3,3.5
19145,6,4.6,5.3,5.9,6,5.4
19147,5.2,5.8,6.7,6.5,5.1,3.7
19149,2.5,2.8,2.3,2.3,3.4,3.5
19151,4.9,4.5,5,5.1,4.8,4.4
19153,4.8,5.4,5.8,5.8,6.2,6
19155,6.2,6.5,6.4,6.3,6.5,5.9
19157,5.5,5.3,6,5.9,6.8,5.7
19159,3.2,4.7,5.3,5.6,5.7,5.3
19161,2.9,3.6,3.8,3.8,4.4,3.8
19163,5.2,5.5,5.6,5.7,5.8,5.9
19165,4.3,4.3,3.8,2.7,3,3.4
19167,2.1,2.5,2.4,2.6,2.4,1.9
19169,4.7,4.9,5.4,5.7,6.2,5.7
19171,4.3,5.5,5.1,6.4,7.1,6.6
19173,3.3,4.3,6.1,5.1,4.6,4.1
19175,3.9,5.4,6.1,6.5,7.1,6.5
19177,7,6.4,9,9.1,7.9,6.6
19179,8,7.9,8.2,9,9,8.9
19181,3.6,3.8,4.1,5.2,5.5,5.7
19183,5,4.5,3.9,4.4,4.6,5
19185,5.5,9.4,8.9,8.4,9.3,7.3
19187,7.4,7.3,9.4,9.5,10.2,9.4
19189,4.8,4.6,5.1,3.9,5.8,5.6
19191,3.7,3.9,4.1,4.1,3.7,3.1
19193,6.1,6.2,5.8,5.6,5.6,5.6
19195,3.9,5.6,5.5,5.2,5.8,5.4
19197,3.7,5,3.9,5.3,6.7,6.7
20001,5.2,4.9,6.3,8.5,7.7,7.4
20003,3.4,4.6,6.8,6.6,7.6,8.3
20005,7.1,7.3,7.7,8.2,8.7,7.9
20007,1,1.1,1.1,1.8,2.5,2.5
20009,5.6,5.2,5.6,6.4,7,7
20011,3.2,4.2,5.2,5.5,6.4,4.8
20013,4.6,5.5,5.3,5.8,5.8,5.7
20015,5.6,6.2,6.4,6.4,6.8,6.7
20017,3.5,4.4,4,5.4,4.6,3.4
20019,2.9,4.6,5.7,5.7,4.7,5.9
20021,4.8,6.1,5.6,5.7,6.6,6.5
20023,0.7,2.3,2.3,3,2.3,3
20025,2,3,3.5,0.9,1.4,1.7
20027,2.4,2.3,2.4,1.7,1.8,2
20029,4.4,5.6,6.1,5.8,6,6.2
20031,2.7,4.1,5,6.3,6.2,6.3
20033,0.9,0,0.9,2,3.1,4
20035,5.9,6.3,7.3,8,8.3,8.3
20037,6.7,6.8,6.6,7.6,7.6,6.2
20039,1.3,2.8,3.9,4.1,4,5.5
20041,3.6,5.3,5.2,5.9,5.8,6.8
20043,6.1,5.2,5.4,4.9,6,5.9
20045,6.4,6.9,7,7.2,6.9,6.7
20047,2.6,3.8,5.1,4,4.9,3.1
20049,6.8,7.3,7.8,8.7,7.4,4.9
20051,4.6,3.7,4,4.5,4.1,4.8
20053,3.1,4.5,5.4,5.3,4.7,4.7
20055,5.1,3.7,3.4,3.6,4,4.4
20057,3.8,3.8,5,6.5,6.3,6.6
20059,5.5,5,6.5,6.3,7.7,7.2
20061,5.7,6.5,6.4,7.2,8.3,9.3
20063,1.3,2.5,2.9,3.9,2.7,2.2
20065,1.2,3.6,4.1,3.3,1.3,2.6
20067,2.4,4.7,6.9,5.9,6.5,7.4
20069,3,3.2,3.5,3.3,4,2.9
20071,1.2,1.2,0.9,1.2,2,2.5
20073,7.9,8.3,8.1,6.3,6.4,5.2
20075,2.5,2,3.3,2.9,3,2.5
20077,2.9,3.9,4.5,4.2,6.2,4.4
20079,5.4,5,5.7,6,5.6,5
20081,6.4,5.9,4.3,4.2,5.4,5.2
20083,3.1,3.1,4.1,3.7,3.8,3.4
20085,3.7,3.9,3.8,4.1,4.7,4.5
20087,4.3,4.2,4.9,5.6,6.4,7
20089,2.8,3.7,4.3,3.1,3.5,2.8
20091,4.3,4.6,4.9,5.3,5.4,5
20093,2.5,2.6,3,2.7,3.2,3.2
20095,3.6,3.2,3.7,4.3,5.3,6
20097,3.5,4.2,4.1,4.5,4.4,4.3
20099,5,6.5,7.1,7.8,7.7,6.7
20101,2.7,3.8,4.9,2.8,5.4,3.7
20103,6.3,6.5,7.3,8.1,8.2,7.1
20105,3.2,3.8,4.4,5.5,6.1,6.8
20107,5.4,5,6.5,7.1,8.7,10.4
20109,2.5,2.2,2.6,3.1,4.9,4.2
20111,6.7,7.9,7.3,7.1,7.1,7.6
20113,2.1,2.4,3.2,3.3,3.5,3.3
20115,3.2,3.2,4.2,5.8,5.6,5.7
20117,1.6,2.3,2.9,3.2,2.9,3
20119,4.2,3.8,3.8,3.8,3.4,3.3
20121,4.6,6.4,7.1,7.1,7.3,7
20123,1.7,1.4,1.3,1.6,2.2,2.8
20125,7.2,9.3,10.3,11.4,11.4,10
20127,2.5,3.4,4.5,4.9,4.4,3.9
20129,2.9,3.8,3.9,2.1,3.7,4.1
20131,2.6,1.9,2.1,1.8,1.6,1.7
20133,8.3,8.4,9.6,9.8,8.6,5.7
20135,2.1,3.2,2.3,2.1,3,2.8
20137,1.7,1.8,2.4,1.4,2,1.5
20139,6.3,6.6,6.7,7.2,8.9,8.7
20141,2,1.4,1.9,3.2,3.9,3.8
20143,3.4,5.6,5.6,5.4,5.6,5.4
20145,4,4.7,4.9,5.6,5.1,3.5
20147,2.2,3.3,4.4,4,4.9,4.6
20149,1.7,2.4,2.4,2.5,3.3,3.8
20151,2.9,3.3,4.5,4.5,4.6,4.5
20153,1.4,1,1.3,2.1,1.6,1.5
20155,4,4.8,5.3,5.8,6.7,6.5
20157,5.1,4.9,3.4,3.8,4.4,4
20159,5.4,6.5,6.3,5.9,6.3,7
20161,4.3,4.5,4.7,4.2,4.7,5.3
20163,4.9,3.8,4.2,4.7,5.5,4
20165,4.4,5.5,6.1,6.8,8.2,6.8
20167,1.5,1.3,3.2,4.2,6.2,5.5
20169,4.4,5,5.3,5.3,6.2,5.6
20171,1.1,0.8,1.1,1.8,2.8,4.5
20173,6.9,7.7,8.2,8.5,8.8,8
20175,7.2,7.9,9.3,9.5,10.9,8.5
20177,6.6,7.1,7.2,7.3,7.9,7.2
20179,0.9,1.2,1.6,1.8,1.7,2.2
20181,4.2,6.2,4.8,4,6.8,6.4
20183,2.3,1.8,2.2,1.8,3.8,4.9
20185,4.5,4.2,3.3,3,2.9,2.5
20187,1.7,4.4,7.3,5.4,6.2,2.5
20189,3.3,3.7,3.7,3.7,3.8,3
20191,5.7,6.5,7,6.7,8.5,7.2
20193,4,4.7,4.3,2.6,2.4,2.5
20195,1.2,0.9,1.1,1.2,1.4,1.8
20197,4.5,4.8,4.8,4.5,5,5.4
20199,2.2,2,1.5,0.6,3.3,5.4
20201,1.8,2,2.6,3.3,3,4.3
20203,1.8,2.6,3.5,4,4.7,2.9
20205,5.7,6.8,6.9,7.7,7.3,7.6
20207,6.7,8.1,6.9,8.7,7.3,5.7
20209,11.4,12.2,12.7,13,13.1,12.4
21001,9.7,11,12.7,10.7,10.2,10.6
21003,9.8,13.3,14,13.5,13.2,12.1
21005,6.6,6.8,7.8,7.8,8.1,7.6
21007,6.7,8.2,7.6,8.6,8.3,6.8
21009,7.3,7.1,7.3,7.6,8.4,8.3
21011,8.2,11.3,14,14,12.9,14.2
21013,8.2,9.8,11.8,13.5,12.8,11.8
21015,5.3,5.6,5.5,6.4,6.9,6.2
21017,5.3,7.5,10.1,10.1,10,10.8
21019,7,7.6,9.9,10.6,11.6,11.4
21021,8.3,8.3,8.4,9.7,10.4,8.7
21023,6,6.8,7.2,7.4,8.4,7.2
21025,11.5,12,9.8,12.1,13.8,11.5
21027,11,12.4,13.8,14.6,15.2,12.4
21029,7.5,7.9,8.5,9.3,9.7,8.6
21031,9.4,9.8,10.3,10.5,11,10.7
21033,7,7.6,10.4,10.4,11.1,10.6
21035,9.1,8.3,9,10,9.7,10.6
21037,5.9,6.9,7.4,8,8.5,8.2
21039,9.5,11.7,12.3,7.3,8.4,8
21041,11.6,14.4,13.7,15,16.2,15.2
21043,7.8,8.4,8.3,9.7,11.4,12.1
21045,6.4,6.8,6.9,8.3,9.1,10.8
21047,12.2,12,13,14.1,14.3,13.8
21049,7.7,8.3,8.7,8.4,9.6,9
21051,22.9,23,26.1,26.1,21.6,16.8
21053,9,9.8,8.2,10.4,11.5,10
21055,8.2,9.2,8.3,9.9,8.4,9
21057,7.5,6.7,11,12.2,14,11.9
21059,6.7,6.5,6.8,6.8,7.4,6.8
21061,9.3,9.5,11,10.2,12.3,9.9
21063,19,17.7,12.4,14.7,10,7.8
21065,10,11.6,13.5,14.3,16,12.9
21067,5.4,6.3,7.2,7.7,8.2,8
21069,8.1,8,9.2,9.1,9.7,9
21071,10.4,10,9.5,9.2,9.4,8.5
21073,6.5,8.1,8.5,9,10.3,11.1
21075,15.9,15.2,15.5,15.6,15.1,11.3
21077,12.4,10.9,11.5,10.6,11,9.5
21079,10.3,11.2,12.6,12.2,12.5,12.2
21081,7.4,9,9.9,10.8,12.2,10.1
21083,9.3,9.5,9.8,10.7,9.3,8.5
21085,9.4,9.9,12.6,11.8,12.6,10.8
21087,7.7,7.7,9.1,10.4,10.7,9.3
21089,7.4,8.7,9.1,10.3,10.8,12
21091,5.9,7,6.2,6.3,6.3,6.1
21093,6.2,6.9,8.3,8.8,9.3,9.1
21095,9,8.2,9.6,9.6,10,9.9
21097,6,7.8,9.7,10.2,11.5,8.5
21099,9.3,9.5,11.9,11.2,10.3,10.2
21101,5.8,7.7,9,9.5,10.1,9.3
21103,5.4,8.4,8.8,8.8,8.1,8.6
21105,13.7,16,11.9,11.1,13,12.8
21107,7.7,9.3,8.3,9,8.9,8.3
21109,13.2,13.7,13.5,12,9.6,10
21111,7.9,8.7,9.5,10,10.1,9.3
21113,7,7.1,7.8,7.7,9,9.1
21115,9.2,9,8.2,8.2,8.8,9.6
21117,6,6.6,7.3,8.1,8.9,8.4
21119,13.6,9.8,9,8.5,9.7,14.6
21121,11.8,13.7,15.9,18.1,18.6,16.3
21123,5.8,7.9,8.1,10.2,11.3,12.2
21125,8.6,8.8,11.4,11.6,12,12.9
21127,11.8,14.1,10.8,11.7,9.5,7.9
21129,13.5,8.8,9.9,10.3,11.1,11.1
21131,10.5,11,7,8.1,12.6,9.4
21133,8.6,8.7,10,10.4,12.3,12
21135,16.5,14.8,10.7,10.3,10.1,11.5
21137,7.1,9.2,10.6,10.6,12.3,12.7
21139,4.9,5.8,9.3,8.9,9.2,7.9
21141,8.3,9.4,9.5,9.9,9.7,8.8
21143,7.6,6.7,8.6,9.3,8.2,7.9
21145,7.2,7.6,8,7.5,8.2,7.2
21147,18.9,15.6,16.1,17.9,16.4,19.6
21149,6.2,6.2,7.1,8.5,8.8,7.4
21151,7.7,7.5,8.8,9.1,9.1,9.1
21153,10.9,9.5,10.8,15.9,16.5,11.2
21155,6.5,5.8,6.9,7.7,8.8,10
21157,6.8,6.5,6.3,7.5,8.8,7.9
21159,13.6,17.1,12.1,12.8,15.2,19.9
21161,9.2,9.2,9.6,7.9,7.6,6.9
21163,9.4,9.3,10.5,11.2,11.5,11.2
21165,4.9,6.8,11,15.2,13.7,16.6
21167,8.3,9.2,11,13.2,13.3,13.4
21169,5,5.3,6.6,7.5,9.1,8.8
21171,5.8,8.1,7.2,7.9,9.2,9.2
21173,4.7,7.2,8.8,11.3,13.2,13.2
21175,5.4,6.3,7.8,9.3,11.4,9.7
